student_id,age,study_hours,self_study_hours,online_classes_hours,social_media_hours,gaming_hours,sleep_hours,screen_time_hours,exercise_minutes,caffeine_intake_mg,part_time_job,upcoming_deadline,mental_health_score,academic_level_encoded,internet_quality_encoded,gender_Female,gender_Male,gender_Other
1774,0.11111111111111116,0.21990521327014215,0.5384615384615384,0.09,0.42512077294685996,0.29764065335753176,0.4733333333333333,0.49160839160839154,0.7651006711409396,0.4729458917835671,0.0,0.0,0.3333333333333333,0.0,0.5,0.0,1.0,0.0
3668,0.0,0.06445497630331753,0.45883940620782726,0.19999999999999998,0.6159420289855072,0.4754990925589837,0.34666666666666657,0.5601398601398601,0.18120805369127516,0.5470941883767535,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,1.0,0.0
4652,1.0,0.21895734597156397,0.4912280701754386,0.09833333333333333,0.12681159420289856,0.14882032667876588,0.6466666666666666,0.4167832167832167,0.87248322147651,0.4428857715430861,1.0,0.0,0.6666666666666665,1.0,0.5,1.0,0.0,0.0
3912,0.3333333333333335,0.27582938388625594,0.3913630229419703,0.4183333333333333,0.18599033816425123,0.2595281306715063,0.31833333333333336,0.22797202797202795,0.9798657718120806,0.9498997995991983,0.0,1.0,0.8888888888888888,1.0,0.0,0.0,1.0,0.0
107,0.0,0.16208530805687202,0.5168690958164642,0.45666666666666667,0.36835748792270534,0.5027223230490018,0.6683333333333333,0.0,0.610738255033557,0.9318637274549098,1.0,0.0,0.6666666666666665,0.5,0.5,0.0,0.0,1.0
4583,0.44444444444444464,0.362085308056872,0.07017543859649122,0.3766666666666666,0.37077294685990336,0.5027223230490018,0.5599999999999999,0.4062937062937062,0.785234899328859,0.6633266533066132,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1124,0.3333333333333335,0.3933649289099526,0.38596491228070173,0.4033333333333333,0.3526570048309179,0.24319419237749548,0.31333333333333335,0.36433566433566433,0.7516778523489933,0.9278557114228456,0.0,1.0,0.2222222222222222,0.5,1.0,1.0,0.0,0.0
4006,0.44444444444444464,0.5402843601895735,0.3616734143049933,0.18666666666666668,0.22463768115942032,0.455535390199637,0.5750000000000001,0.42797202797202794,0.1476510067114094,0.9879759519038075,0.0,1.0,0.6666666666666665,1.0,1.0,1.0,0.0,0.0
298,0.0,0.4606635071090047,0.25371120107962214,0.07333333333333333,0.37922705314009664,0.25226860254083483,0.3483333333333333,0.16293706293706292,0.6308724832214765,0.438877755511022,0.0,1.0,0.8888888888888888,1.0,1.0,1.0,0.0,0.0
2100,0.7777777777777777,0.7374407582938388,0.30634278002699056,0.14833333333333332,0.2101449275362319,0.0,0.17333333333333334,0.2839160839160838,0.5234899328859061,0.6933867735470941,1.0,0.0,0.8888888888888888,1.0,0.5,1.0,0.0,0.0
1537,0.6666666666666665,0.4255924170616114,0.10121457489878542,0.45499999999999996,0.4384057971014493,0.012704174228675138,0.46833333333333316,0.6034965034965035,0.9932885906040269,0.282565130260521,0.0,0.0,0.6666666666666665,0.5,1.0,1.0,0.0,0.0
4093,0.0,0.6635071090047393,0.4021592442645074,0.20666666666666667,0.5120772946859904,0.308529945553539,0.3666666666666666,0.2853146853146853,0.10738255033557047,0.4008016032064128,1.0,0.0,0.1111111111111111,0.5,1.0,1.0,0.0,0.0
3393,0.0,0.41516587677725114,0.0,0.2533333333333333,0.5905797101449275,0.2885662431941924,0.5833333333333334,0.30419580419580416,0.4563758389261745,0.6873747494989979,1.0,0.0,0.3333333333333333,0.5,0.0,1.0,0.0,0.0
709,1.0,0.6199052132701421,0.33063427800269907,0.013333333333333332,0.6111111111111112,0.2595281306715063,0.32833333333333325,0.29300699300699296,0.053691275167785234,0.10821643286573146,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
1229,0.44444444444444464,0.4066350710900474,0.41295546558704455,0.21666666666666667,0.44927536231884063,0.032667876588021776,0.4033333333333332,0.013286713286713284,0.6912751677852349,0.8877755511022043,0.0,1.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.0
4332,0.7777777777777777,0.24739336492890993,0.5114709851551956,0.5933333333333333,0.3586956521739131,0.07441016333938294,0.6833333333333332,0.6818181818181818,0.3087248322147651,0.751503006012024,1.0,0.0,0.2222222222222222,1.0,0.0,0.0,0.0,1.0
1676,0.0,0.28625592417061607,0.3360323886639676,0.21333333333333332,0.2524154589371981,0.0,0.43166666666666653,0.17202797202797201,0.5436241610738255,0.6993987975951903,0.0,0.0,0.4444444444444445,1.0,0.5,0.0,1.0,0.0
2437,1.0,0.3734597156398104,0.3738191632928475,0.0,0.30193236714975846,0.12522686025408347,0.6466666666666666,0.5818181818181818,0.174496644295302,0.7975951903807614,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
139,0.7777777777777777,0.2663507109004739,0.21052631578947367,0.36166666666666664,0.43236714975845414,0.3266787658802178,0.6516666666666667,0.20419580419580416,0.8120805369127516,0.3807615230460922,1.0,1.0,0.4444444444444445,0.0,0.0,1.0,0.0,0.0
1430,0.11111111111111116,0.7459715639810426,0.39811066126855604,0.3933333333333333,0.09541062801932368,0.16152450090744103,0.6816666666666665,0.11608391608391608,0.5100671140939598,0.3246492985971944,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
52,0.6666666666666665,0.6445497630331752,0.18893387314439944,0.71,0.7101449275362319,0.0,0.45499999999999996,0.4370629370629371,0.8791946308724832,0.4949899799599198,1.0,0.0,0.1111111111111111,0.5,0.0,0.0,0.0,1.0
3253,0.8888888888888888,0.2066350710900474,0.7004048582995952,0.18999999999999997,0.6099033816425121,0.0,0.18666666666666665,0.465034965034965,0.19463087248322147,0.503006012024048,1.0,1.0,0.7777777777777777,0.0,1.0,0.0,1.0,0.0
1619,0.22222222222222232,0.33744075829383885,0.16059379217273953,0.33666666666666667,0.2560386473429952,0.0,0.7133333333333333,0.5524475524475524,0.5234899328859061,0.6352705410821643,1.0,0.0,0.3333333333333333,0.0,0.5,1.0,0.0,0.0
4692,0.44444444444444464,0.16682464454976303,0.4439946018893387,0.1933333333333333,0.4891304347826087,0.09981851179673322,0.7933333333333333,0.35874125874125873,0.22147651006711408,0.14228456913827653,1.0,1.0,0.6666666666666665,0.0,1.0,0.0,0.0,1.0
1147,0.11111111111111116,0.7374407582938388,0.29959514170040485,0.5283333333333333,0.5120772946859904,0.3938294010889292,0.44499999999999995,0.5573426573426573,0.6040268456375839,0.7074148296593186,0.0,0.0,0.1111111111111111,0.5,0.0,0.0,0.0,1.0
2147,0.8888888888888888,0.390521327014218,0.31039136302294196,0.3516666666666666,0.11231884057971016,0.016333938294010888,0.5216666666666666,0.679020979020979,0.9194630872483222,0.49699398797595185,0.0,1.0,0.7777777777777777,0.5,1.0,0.0,1.0,0.0
4742,1.0,0.7213270142180095,0.3468286099865047,0.034999999999999996,0.49154589371980684,0.3103448275862069,0.39,0.458041958041958,0.35570469798657717,0.1442885771543086,1.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0
4007,0.11111111111111116,0.03886255924170615,0.1417004048582996,0.43166666666666664,0.5917874396135266,0.5843920145190563,0.10999999999999999,0.43776223776223777,0.6912751677852349,0.33466933867735466,1.0,1.0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0
597,0.6666666666666665,0.2549763033175355,0.4993252361673414,0.1983333333333333,0.4396135265700484,0.3339382940108893,0.45666666666666667,0.35804195804195804,0.7785234899328859,0.052104208416833664,1.0,1.0,0.1111111111111111,1.0,1.0,1.0,0.0,0.0
1865,0.44444444444444464,0.509952606635071,0.02564102564102564,0.3566666666666667,0.37077294685990336,0.604355716878403,0.6716666666666665,0.2426573426573426,0.2348993288590604,0.7254509018036072,1.0,0.0,0.6666666666666665,1.0,0.5,0.0,1.0,0.0
1823,0.6666666666666665,0.4322274881516587,0.5614035087719298,0.39166666666666666,0.14855072463768118,0.2540834845735027,0.42499999999999993,0.14475524475524473,0.5973154362416108,0.09619238476953906,0.0,0.0,0.6666666666666665,1.0,0.5,0.0,0.0,1.0
2708,0.22222222222222232,0.6322274881516587,0.4750337381916329,0.565,0.10869565217391305,0.5898366606170599,0.4116666666666665,0.602097902097902,0.348993288590604,0.7575150300601202,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4276,0.44444444444444464,0.6388625592417061,0.5560053981106613,0.03,0.28864734299516914,0.7495462794918331,0.8099999999999999,0.1013986013986014,0.006711409395973154,0.785571142284569,0.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0
2568,1.0,0.19241706161137437,0.16599190283400808,0.0,0.06642512077294686,0.7295825771324863,0.4666666666666667,0.5489510489510488,0.2885906040268456,0.8216432865731462,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0
1498,0.22222222222222232,0.3914691943127962,0.3900134952766532,0.24833333333333332,0.41304347826086957,0.38475499092558985,0.28500000000000003,0.3783216783216783,0.6375838926174496,0.19839679358717432,1.0,0.0,0.3333333333333333,0.5,0.0,1.0,0.0,0.0
3341,0.0,0.42938388625592416,0.4048582995951417,0.08666666666666667,0.49396135265700486,0.7495462794918331,0.4733333333333333,0.34545454545454546,0.174496644295302,0.3486973947895791,1.0,1.0,0.2222222222222222,0.5,0.0,1.0,0.0,0.0
4768,0.22222222222222232,0.6597156398104265,0.5546558704453441,0.15333333333333332,0.37318840579710144,0.19782214156079855,0.2566666666666667,0.5601398601398601,0.22818791946308725,0.2785571142284569,0.0,1.0,0.6666666666666665,0.5,1.0,0.0,1.0,0.0
4488,0.8888888888888888,0.5317535545023696,0.3616734143049933,0.3416666666666666,0.3248792270531401,0.19963702359346644,0.5516666666666666,0.31048951048951046,0.6442953020134228,0.4308617234468938,1.0,1.0,0.4444444444444445,0.0,0.0,0.0,0.0,1.0
534,0.44444444444444464,0.33933649289099527,0.7233468286099866,0.31499999999999995,0.4057971014492754,0.9509981851179674,0.11166666666666669,0.3706293706293706,0.7785234899328859,0.10821643286573146,1.0,0.0,0.5555555555555556,1.0,1.0,1.0,0.0,0.0
1514,0.11111111111111116,0.557345971563981,0.31848852901484476,0.6716666666666666,0.6799516908212561,0.36479128856624315,0.0,0.5454545454545454,0.5637583892617449,0.6092184368737474,1.0,0.0,0.4444444444444445,0.0,1.0,0.0,0.0,1.0
1895,1.0,0.37251184834123224,0.46963562753036436,0.21166666666666667,0.2644927536231884,0.689655172413793,0.6449999999999999,0.2076923076923077,0.09395973154362416,0.23847695390781562,1.0,0.0,0.1111111111111111,0.5,0.5,0.0,0.0,1.0
1414,0.22222222222222232,0.42938388625592416,0.4925775978407557,0.11499999999999999,0.3502415458937198,0.2177858439201452,0.3766666666666666,0.3321678321678321,0.026845637583892617,0.4789579158316633,0.0,1.0,0.4444444444444445,0.0,1.0,0.0,1.0,0.0
4855,0.44444444444444464,0.2995260663507109,0.28609986504723345,0.32999999999999996,0.6123188405797102,0.058076225045372055,0.7416666666666666,0.3671328671328671,0.013422818791946308,0.344689378757515,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
909,0.11111111111111116,0.4976303317535545,0.20512820512820512,0.5033333333333333,0.5386473429951691,0.49183303085299457,0.6150000000000001,0.22097902097902097,0.22147651006711408,0.48697394789579157,0.0,1.0,0.6666666666666665,0.5,0.0,0.0,1.0,0.0
1105,0.44444444444444464,0.2796208530805687,0.3265856950067476,0.305,0.25120772946859904,0.38475499092558985,0.37,0.537062937062937,0.22818791946308725,0.3106212424849699,0.0,1.0,0.5555555555555556,0.5,1.0,0.0,1.0,0.0
1564,0.0,0.46824644549763034,0.5762483130904182,0.09166666666666667,0.15096618357487923,0.0,0.5533333333333333,0.5426573426573426,0.8053691275167785,0.18236472945891782,1.0,1.0,0.3333333333333333,1.0,0.0,1.0,0.0,0.0
4405,0.3333333333333335,0.3004739336492891,0.22132253711201078,0.3866666666666666,0.497584541062802,0.6297640653357532,0.3450000000000001,0.272027972027972,0.8389261744966443,0.48697394789579157,1.0,0.0,0.1111111111111111,1.0,1.0,0.0,0.0,1.0
2911,0.0,0.5052132701421801,0.46288798920377866,0.3466666666666667,0.5579710144927537,0.07441016333938294,0.16333333333333344,0.25734265734265727,0.6308724832214765,0.4308617234468938,0.0,0.0,0.7777777777777777,1.0,1.0,0.0,1.0,0.0
3730,0.8888888888888888,0.5459715639810426,0.48448043184885287,0.37999999999999995,0.28743961352657005,0.07985480943738657,0.2866666666666666,0.31048951048951046,0.6845637583892618,0.8116232464929859,1.0,1.0,0.8888888888888888,0.0,0.0,0.0,0.0,1.0
2400,0.3333333333333335,0.5052132701421801,0.39676113360323884,0.43,0.29347826086956524,0.43375680580762255,0.9383333333333334,0.5685314685314685,0.1610738255033557,0.9539078156312625,0.0,1.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0
3741,0.0,0.7071090047393365,0.04453441295546559,0.6233333333333333,0.5990338164251208,0.12522686025408347,0.5983333333333333,0.3657342657342657,0.1342281879194631,0.8016032064128256,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2835,0.0,0.49478672985781985,0.3049932523616734,0.3566666666666667,0.25966183574879226,0.4500907441016334,0.0,0.2398601398601398,0.8053691275167785,0.33266533066132264,0.0,0.0,0.3333333333333333,0.0,0.5,0.0,1.0,0.0
1780,0.11111111111111116,0.5393364928909953,0.22402159244264505,0.135,0.4649758454106281,0.5099818511796733,0.31333333333333335,0.31118881118881114,0.2080536912751678,0.8897795591182364,1.0,1.0,0.4444444444444445,0.5,1.0,0.0,1.0,0.0
4822,0.5555555555555554,0.3175355450236967,0.15114709851551958,0.5383333333333333,0.37439613526570054,0.29038112522686027,0.5983333333333333,0.7475524475524474,0.03355704697986577,0.04208416833667334,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,0.0,0.0
4208,0.0,0.4208530805687204,0.21592442645074225,0.4066666666666666,0.07246376811594203,0.6479128856624319,0.3783333333333333,0.6027972027972027,0.06711409395973154,0.9478957915831663,1.0,1.0,0.4444444444444445,1.0,1.0,0.0,0.0,1.0
2952,0.3333333333333335,0.7308056872037915,0.32118758434547906,0.3,0.5301932367149759,0.019963702359346643,0.34333333333333316,0.667132867132867,0.2080536912751678,0.18036072144288576,0.0,1.0,0.2222222222222222,0.0,1.0,1.0,0.0,0.0
2689,0.11111111111111116,0.2767772511848341,0.14709851551956815,0.12333333333333332,0.4867149758454107,0.21415607985480942,0.29499999999999993,0.6377622377622376,0.6778523489932886,0.028056112224448895,1.0,0.0,0.7777777777777777,0.5,0.5,1.0,0.0,0.0
671,0.11111111111111116,0.5450236966824644,0.47233468286099867,0.5533333333333332,0.17270531400966185,0.14519056261343014,0.6999999999999998,0.14475524475524473,0.026845637583892617,0.7434869739478958,0.0,1.0,0.4444444444444445,1.0,1.0,1.0,0.0,0.0
2802,0.7777777777777777,0.33933649289099527,0.3913630229419703,0.2683333333333333,0.25966183574879226,0.3920145190562614,0.43333333333333324,0.36223776223776216,0.2550335570469799,0.6152304609218436,1.0,1.0,0.4444444444444445,0.0,0.5,0.0,0.0,1.0
334,0.5555555555555554,0.7213270142180095,0.31848852901484476,0.18666666666666668,0.36835748792270534,0.3684210526315789,0.2866666666666666,0.45174825174825173,0.8322147651006712,0.2785571142284569,1.0,1.0,0.2222222222222222,1.0,0.0,0.0,0.0,1.0
2214,0.22222222222222232,0.7232227488151658,0.23751686909581646,0.1883333333333333,0.26207729468599034,0.14519056261343014,0.7383333333333332,0.5881118881118881,0.825503355704698,0.16032064128256512,1.0,1.0,0.8888888888888888,1.0,1.0,0.0,1.0,0.0
323,0.0,0.5886255924170616,0.2699055330634278,0.4116666666666667,0.5374396135265701,0.032667876588021776,0.7099999999999999,0.42727272727272725,0.9865771812080537,0.018036072144288574,1.0,0.0,0.4444444444444445,1.0,0.0,1.0,0.0,0.0
2408,0.8888888888888888,0.3630331753554502,0.19433198380566802,0.18666666666666668,0.12077294685990339,0.18330308529945555,0.3566666666666666,0.4461538461538461,0.7785234899328859,0.5711422845691382,1.0,0.0,1.0,1.0,0.5,0.0,0.0,1.0
3079,0.44444444444444464,0.4729857819905213,0.4224021592442645,0.46333333333333326,0.03985507246376812,0.132486388384755,0.4783333333333334,0.5111888111888112,1.0,0.4629258517034068,0.0,1.0,0.5555555555555556,0.0,0.0,0.0,0.0,1.0
4761,0.8888888888888888,0.533649289099526,0.4062078272604588,0.6216666666666666,0.20410628019323673,0.5353901996370236,0.9033333333333332,0.31048951048951046,0.22818791946308725,0.6793587174348696,0.0,0.0,0.8888888888888888,0.5,0.5,0.0,1.0,0.0
3226,0.3333333333333335,0.19715639810426538,0.5222672064777328,0.48666666666666664,0.46618357487922707,0.0,0.6133333333333332,0.40279720279720277,0.8859060402684563,0.6152304609218436,0.0,0.0,0.2222222222222222,1.0,0.0,0.0,0.0,1.0
1372,0.44444444444444464,0.3630331753554502,0.2834008097165992,0.10666666666666666,0.23309178743961353,0.17422867513611615,0.9083333333333331,0.5125874125874126,0.7986577181208053,0.4228456913827655,1.0,0.0,0.6666666666666665,0.5,0.0,0.0,0.0,1.0
4406,1.0,0.46824644549763034,0.37112010796221323,0.2583333333333333,0.3115942028985508,0.43920145190562615,0.4766666666666667,0.6356643356643356,0.5436241610738255,0.3567134268537074,0.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0
2469,0.6666666666666665,0.5630331753554503,0.10796221322537113,0.24333333333333332,0.4178743961352657,0.6787658802177859,0.4199999999999998,0.23146853146853139,0.8120805369127516,0.20440881763527052,0.0,0.0,0.4444444444444445,0.5,0.0,0.0,1.0,0.0
1437,0.44444444444444464,0.34218009478672984,0.4399460188933873,0.3666666666666667,0.26328502415458943,0.20508166969147004,0.0,0.4062937062937062,0.5100671140939598,0.49098196392785565,1.0,1.0,0.1111111111111111,0.5,0.5,0.0,1.0,0.0
4689,0.8888888888888888,0.2066350710900474,0.1767881241565452,0.1933333333333333,0.5797101449275363,0.1542649727767695,0.8166666666666668,0.36363636363636365,0.9932885906040269,0.6853707414829658,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
806,0.0,0.5706161137440757,0.3616734143049933,0.25166666666666665,0.3804347826086957,0.3702359346642468,0.7233333333333333,0.45034965034965035,0.4161073825503356,0.597194388777555,1.0,0.0,0.3333333333333333,0.5,1.0,1.0,0.0,0.0
4636,0.3333333333333335,0.6578199052132702,0.7165991902834007,0.35,0.33816425120772947,0.0925589836660617,0.6566666666666666,0.21958041958041954,0.35570469798657717,0.38476953907815625,0.0,1.0,0.0,0.5,0.5,0.0,1.0,0.0
2269,0.7777777777777777,0.5687203791469194,0.3360323886639676,0.25166666666666665,0.4891304347826087,0.2595281306715063,0.57,0.23076923076923075,0.2080536912751678,0.47695390781563124,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0
932,1.0,0.0,0.17273954116059378,0.5233333333333333,0.3454106280193237,0.6297640653357532,0.6016666666666667,0.19860139860139855,0.33557046979865773,0.04809619238476953,1.0,0.0,0.2222222222222222,0.5,1.0,0.0,1.0,0.0
2188,0.7777777777777777,0.36492890995260663,0.38326585695006743,0.47833333333333333,0.2826086956521739,0.19782214156079855,0.7099999999999999,0.3419580419580419,0.35570469798657717,0.3246492985971944,0.0,1.0,0.8888888888888888,1.0,0.5,0.0,0.0,1.0
2252,0.11111111111111116,0.39905213270142176,0.029689608636977057,0.5633333333333332,0.5591787439613527,0.4047186932849365,0.5849999999999999,0.32727272727272716,0.8859060402684563,0.2344689378757515,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,1.0
2755,0.5555555555555554,0.0805687203791469,0.4939271255060729,0.29666666666666663,0.04710144927536233,0.4446460980036298,0.6750000000000002,0.6720279720279719,0.4563758389261745,0.33266533066132264,1.0,1.0,0.8888888888888888,1.0,0.5,0.0,0.0,1.0
2484,0.11111111111111116,0.4805687203791469,0.26450742240215924,0.18166666666666667,0.21618357487922707,0.0,0.8966666666666668,0.5027972027972027,0.5973154362416108,0.8276553106212424,0.0,0.0,0.1111111111111111,0.5,1.0,0.0,0.0,1.0
4617,0.0,0.5706161137440757,0.13765182186234817,0.07999999999999999,0.08333333333333333,0.0,0.4983333333333334,0.4839160839160839,0.28187919463087246,0.937875751503006,0.0,1.0,0.0,0.5,1.0,0.0,0.0,1.0
1770,0.3333333333333335,0.4028436018957346,0.23076923076923075,0.595,0.4444444444444445,0.21960072595281308,0.2799999999999999,0.26293706293706287,0.12751677852348994,0.47094188376753504,0.0,0.0,0.5555555555555556,0.0,1.0,1.0,0.0,0.0
176,0.7777777777777777,0.4170616113744076,0.2010796221322537,0.12833333333333333,0.7669082125603864,0.0,0.45499999999999996,0.37482517482517486,0.5234899328859061,0.5911823647294588,1.0,0.0,0.3333333333333333,1.0,0.0,1.0,0.0,0.0
499,0.5555555555555554,0.576303317535545,0.6275303643724697,0.355,0.3695652173913044,0.3992740471869329,0.44833333333333336,0.32167832167832167,0.20134228187919462,0.7715430861723446,1.0,1.0,0.2222222222222222,0.5,0.5,1.0,0.0,0.0
4114,0.11111111111111116,0.6265402843601896,0.4331983805668016,0.41500000000000004,0.2958937198067633,0.0,0.32666666666666666,0.7559440559440559,0.7315436241610738,0.11823647294589178,1.0,0.0,0.8888888888888888,1.0,0.0,0.0,1.0,0.0
3874,0.7777777777777777,0.6132701421800947,0.15924426450742238,0.405,0.3115942028985508,0.11070780399274047,0.6849999999999999,0.3307692307692307,0.959731543624161,0.7655310621242485,0.0,1.0,0.5555555555555556,0.5,0.5,0.0,1.0,0.0
2747,0.5555555555555554,0.4672985781990521,0.07422402159244265,0.13999999999999999,0.6968599033816425,0.4537205081669692,0.7583333333333334,0.27062937062937065,0.6308724832214765,0.68937875751503,1.0,0.0,0.3333333333333333,0.5,0.0,0.0,1.0,0.0
1256,0.0,0.5545023696682464,0.680161943319838,0.31166666666666665,0.4347826086956522,0.5063520871143375,0.3516666666666667,0.5566433566433566,0.4228187919463087,0.7254509018036072,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
4193,0.8888888888888888,0.5364928909952607,0.42105263157894735,0.5983333333333333,0.26086956521739135,0.20508166969147004,0.31833333333333336,0.3265734265734265,0.20134228187919462,0.9238476953907815,1.0,1.0,0.3333333333333333,1.0,0.0,1.0,0.0,0.0
1527,0.0,0.2720379146919431,0.5330634278002699,0.375,0.41545893719806765,0.0,0.2833333333333333,0.5573426573426573,0.040268456375838924,0.20440881763527052,1.0,0.0,0.7777777777777777,0.0,0.5,0.0,1.0,0.0
292,0.6666666666666665,0.5867298578199052,0.6261808367071524,0.5933333333333333,0.1461352657004831,0.3938294010889292,0.9366666666666664,0.5881118881118881,0.6577181208053691,0.785571142284569,0.0,1.0,0.1111111111111111,0.5,0.5,0.0,0.0,1.0
3102,0.8888888888888888,0.2530805687203791,0.3549257759784075,0.8300000000000001,0.0,0.22323049001814882,0.29999999999999993,0.286013986013986,0.3422818791946309,0.6492985971943888,1.0,1.0,0.8888888888888888,0.0,0.0,0.0,0.0,1.0
4588,1.0,0.5933649289099525,0.3225371120107962,0.40166666666666667,0.2355072463768116,0.11978221415607987,0.31000000000000005,0.6202797202797202,0.610738255033557,0.969939879759519,0.0,0.0,0.7777777777777777,1.0,1.0,0.0,1.0,0.0
2211,0.22222222222222232,0.814218009478673,0.0,0.2533333333333333,0.45410628019323673,0.6206896551724138,0.31833333333333336,0.13916083916083916,0.5838926174496644,0.9298597194388777,0.0,0.0,0.7777777777777777,0.0,0.0,1.0,0.0,0.0
3794,0.0,0.07582938388625593,0.32793522267206476,0.41333333333333333,0.05555555555555556,0.631578947368421,0.4083333333333333,0.14615384615384613,0.4899328859060403,0.30260521042084165,1.0,0.0,0.8888888888888888,1.0,0.5,0.0,1.0,0.0
3899,1.0,0.6758293838862559,0.34547908232118757,0.39999999999999997,0.37439613526570054,0.30308529945553536,0.25,0.5804195804195804,0.013422818791946308,0.24048096192384769,0.0,0.0,0.4444444444444445,0.0,0.0,0.0,0.0,1.0
2378,0.11111111111111116,0.6521327014218009,0.29959514170040485,0.145,0.48309178743961356,0.5009074410163339,0.4783333333333334,0.534965034965035,0.18120805369127516,0.8336673346693386,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0
1223,1.0,0.5867298578199052,0.3252361673414305,0.6483333333333333,0.39975845410628025,0.5898366606170599,0.6866666666666664,0.15874125874125872,0.33557046979865773,0.4008016032064128,1.0,0.0,0.8888888888888888,0.5,0.0,0.0,0.0,1.0
158,0.22222222222222232,0.4739336492890995,0.6626180836707153,0.4116666666666667,0.607487922705314,0.29038112522686027,0.6183333333333333,0.49090909090909085,0.9060402684563759,0.27655310621242485,1.0,1.0,0.1111111111111111,1.0,0.0,1.0,0.0,0.0
