student_id,age,study_hours,self_study_hours,online_classes_hours,social_media_hours,gaming_hours,sleep_hours,screen_time_hours,exercise_minutes,caffeine_intake_mg,part_time_job,upcoming_deadline,mental_health_score,academic_level_encoded,internet_quality_encoded,gender_Female,gender_Male,gender_Other
4831,0.44444444444444464,0.5090047393364928,0.28205128205128205,0.30833333333333335,0.44202898550724645,0.42105263157894735,0.6216666666666667,0.32727272727272716,0.3624161073825503,0.9519038076152304,0.0,0.0,0.2222222222222222,0.5,1.0,0.0,0.0,1.0
4501,0.22222222222222232,0.2085308056872038,0.3684210526315789,0.6299999999999999,0.23309178743961353,0.49546279491833034,0.5599999999999999,0.7041958041958042,0.087248322147651,0.595190380761523,1.0,1.0,0.5555555555555556,0.5,1.0,1.0,0.0,0.0
1893,0.44444444444444464,0.41611374407582935,0.21727395411605938,0.6033333333333333,0.15942028985507248,0.6406533575317604,0.695,0.3125874125874125,0.5771812080536912,0.058116232464929855,1.0,1.0,0.2222222222222222,0.0,0.0,1.0,0.0,0.0
1300,0.11111111111111116,0.5251184834123223,0.41700404858299595,0.10833333333333334,0.4710144927536232,0.35934664246823955,0.66,0.4713286713286713,0.040268456375838924,0.22444889779559116,1.0,1.0,0.4444444444444445,1.0,1.0,0.0,1.0,0.0
2991,0.8888888888888888,0.12037914691943127,0.5371120107962213,0.32499999999999996,0.1388888888888889,0.3684210526315789,0.16666666666666663,0.33916083916083906,0.10067114093959731,0.7034068136272544,1.0,1.0,0.1111111111111111,1.0,0.0,0.0,0.0,1.0
4600,0.0,0.4170616113744076,0.5452091767881242,0.6316666666666666,0.09299516908212561,0.0,0.725,0.6118881118881119,0.10067114093959731,0.6332665330661322,1.0,0.0,0.8888888888888888,0.5,0.5,1.0,0.0,0.0
661,0.5555555555555554,0.6502369668246445,0.5087719298245614,0.205,0.356280193236715,0.5698729582577133,0.5216666666666666,0.6153846153846154,0.19463087248322147,0.7254509018036072,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0
4578,0.11111111111111116,0.39905213270142176,0.38596491228070173,0.475,0.14251207729468598,0.40834845735027225,0.7683333333333332,0.5503496503496502,0.9060402684563759,0.14829659318637273,1.0,1.0,0.2222222222222222,1.0,1.0,1.0,0.0,0.0
4074,0.8888888888888888,0.4815165876777251,0.21322537112010798,0.4766666666666666,0.0,0.0,0.4066666666666666,0.2048951048951049,0.20134228187919462,0.9939879759519037,0.0,1.0,0.4444444444444445,1.0,0.0,1.0,0.0,0.0
2785,0.22222222222222232,0.3791469194312796,0.6437246963562753,0.13,0.1920289855072464,0.058076225045372055,0.275,0.4888111888111888,0.436241610738255,0.49699398797595185,0.0,0.0,0.5555555555555556,0.0,0.5,0.0,1.0,0.0
4938,0.0,0.509952606635071,0.45883940620782726,0.5416666666666666,0.16062801932367152,0.007259528130671507,0.9033333333333332,0.39720279720279716,0.04697986577181208,0.8737474949899798,1.0,0.0,0.5555555555555556,0.0,0.5,0.0,0.0,1.0
3828,0.3333333333333335,0.5355450236966824,0.021592442645074223,0.4816666666666667,0.19444444444444448,0.455535390199637,0.65,0.2622377622377622,0.12751677852348994,0.1903807615230461,0.0,0.0,0.7777777777777777,0.5,0.5,0.0,0.0,1.0
2715,0.22222222222222232,0.790521327014218,0.22267206477732793,0.0,0.14855072463768118,0.4319419237749546,0.5066666666666667,0.4188811188811189,0.47651006711409394,0.9138276553106212,0.0,0.0,0.6666666666666665,0.0,0.5,1.0,0.0,0.0
4658,0.44444444444444464,0.8540284360189573,0.4601889338731444,0.3783333333333333,0.5386473429951691,0.5372050816696915,0.32833333333333325,0.3538461538461538,0.6040268456375839,0.28456913827655306,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0
268,0.7777777777777777,0.3981042654028436,0.5641025641025641,0.4716666666666667,0.6847826086956522,0.23411978221415608,0.7083333333333334,0.20909090909090908,0.37583892617449666,0.20440881763527052,0.0,1.0,0.5555555555555556,0.5,0.0,1.0,0.0,0.0
4443,0.11111111111111116,0.38104265402843596,0.5276653171390013,0.22999999999999998,0.678743961352657,0.14519056261343014,0.6900000000000001,0.029370629370629356,0.11409395973154363,0.9579158316633266,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0
4960,0.44444444444444464,0.3639810426540284,0.19163292847503371,0.255,0.606280193236715,0.28493647912885667,0.3883333333333333,0.667132867132867,0.8389261744966443,0.4989979959919839,1.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0
3373,0.3333333333333335,0.46445497630331756,0.4291497975708502,0.625,0.607487922705314,0.10526315789473684,0.64,0.19790209790209787,0.5838926174496644,0.9298597194388777,1.0,1.0,0.2222222222222222,1.0,1.0,0.0,0.0,1.0
3596,1.0,0.13270142180094785,0.008097165991902834,0.3566666666666667,0.5628019323671498,0.1869328493647913,0.8000000000000002,0.3769230769230768,0.9865771812080537,0.23847695390781562,0.0,0.0,0.7777777777777777,0.0,0.5,0.0,0.0,1.0
4317,0.22222222222222232,0.5156398104265403,0.34547908232118757,0.17333333333333334,0.41304347826086957,0.26497277676951,0.3816666666666667,0.5237762237762238,0.1476510067114094,0.8877755511022043,1.0,0.0,0.1111111111111111,0.0,0.0,1.0,0.0,0.0
3723,1.0,0.6701421800947867,0.1484480431848853,0.19499999999999998,0.48309178743961356,0.0,0.3716666666666667,0.5622377622377621,0.33557046979865773,0.9819639278557113,0.0,0.0,0.6666666666666665,0.0,1.0,0.0,0.0,1.0
3407,0.8888888888888888,0.571563981042654,0.44264507422402155,0.16499999999999998,0.11473429951690822,0.0,0.0,0.34475524475524466,0.2751677852348993,0.406813627254509,0.0,1.0,0.3333333333333333,0.5,1.0,1.0,0.0,0.0
1279,0.3333333333333335,0.7317535545023696,0.3427800269905533,0.6083333333333333,0.1497584541062802,0.014519056261343014,0.785,0.2853146853146853,1.0,0.5490981963927856,1.0,0.0,0.6666666666666665,1.0,0.0,1.0,0.0,0.0
4641,0.11111111111111116,0.44075829383886256,0.5843454790823212,0.3966666666666666,0.5096618357487923,0.041742286751361164,0.7633333333333333,0.45664335664335665,0.825503355704698,0.32665330661322645,1.0,0.0,0.2222222222222222,0.5,1.0,0.0,0.0,1.0
3918,0.22222222222222232,0.3440758293838862,0.2699055330634278,0.3466666666666667,0.24516908212560387,0.23411978221415608,0.5816666666666667,0.43916083916083914,0.6241610738255033,0.7014028056112224,0.0,1.0,0.5555555555555556,0.0,0.5,1.0,0.0,0.0
2679,0.3333333333333335,0.390521327014218,0.45344129554655865,0.44166666666666665,0.3623188405797102,0.15970961887477314,0.0,0.0874125874125874,0.38926174496644295,0.09819639278557113,0.0,1.0,0.5555555555555556,1.0,1.0,0.0,1.0,0.0
1622,0.6666666666666665,0.32037914691943126,0.6099865047233468,0.46166666666666667,0.4565217391304348,0.4319419237749546,0.31166666666666665,0.36433566433566433,0.6308724832214765,0.9679358717434869,0.0,0.0,0.1111111111111111,0.0,0.0,1.0,0.0,0.0
4104,0.6666666666666665,0.6454976303317534,0.38326585695006743,0.3516666666666666,0.22222222222222224,0.37749546279491836,0.43499999999999994,0.4811188811188811,0.09395973154362416,0.374749498997996,1.0,1.0,0.7777777777777777,0.0,1.0,1.0,0.0,0.0
2858,0.5555555555555554,0.5213270142180094,0.31039136302294196,0.10333333333333333,0.06884057971014493,0.8021778584392014,0.46499999999999997,0.5034965034965034,0.7516778523489933,0.8376753507014028,1.0,0.0,1.0,1.0,0.5,0.0,0.0,1.0
1897,0.6666666666666665,0.4976303317535545,0.26855600539811064,0.15666666666666665,0.0,0.19782214156079855,0.705,0.4062937062937062,0.19463087248322147,0.7675350701402806,0.0,0.0,0.5555555555555556,1.0,0.5,0.0,1.0,0.0
3925,0.11111111111111116,0.44170616113744077,0.2388663967611336,0.6399999999999999,0.4118357487922706,0.20689655172413793,0.555,0.4657342657342657,0.22147651006711408,0.3507014028056112,1.0,1.0,0.7777777777777777,1.0,0.0,0.0,1.0,0.0
3015,0.22222222222222232,0.4540284360189573,0.04588394062078273,0.05333333333333333,0.5785024154589372,0.2558983666061706,0.5499999999999999,0.5552447552447551,0.08053691275167785,0.7955911823647294,0.0,1.0,0.4444444444444445,0.5,0.5,1.0,0.0,0.0
4439,0.22222222222222232,0.5488151658767773,0.08097165991902834,0.3283333333333333,0.25120772946859904,0.17241379310344826,0.6249999999999999,0.22517482517482515,0.8791946308724832,0.438877755511022,1.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0
68,0.3333333333333335,0.42654028436018954,0.358974358974359,0.395,0.12198067632850243,0.19782214156079855,0.8633333333333332,0.3762237762237761,0.5100671140939598,0.6052104208416833,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0
2043,0.44444444444444464,0.38862559241706157,0.4979757085020243,0.15999999999999998,0.5760869565217391,0.0,0.42499999999999993,0.602097902097902,0.08053691275167785,0.5050100200400801,1.0,1.0,0.5555555555555556,0.0,1.0,0.0,0.0,1.0
2581,0.3333333333333335,0.5355450236966824,0.7759784075573549,0.4083333333333333,0.13768115942028986,0.10707803992740471,0.5066666666666667,0.2055944055944056,0.6711409395973155,0.39679358717434865,1.0,0.0,0.7777777777777777,0.5,0.0,0.0,0.0,1.0
3783,0.7777777777777777,0.3914691943127962,0.4601889338731444,0.3,0.4565217391304348,0.0,0.4049999999999999,0.12307692307692306,0.7114093959731543,0.2925851703406813,0.0,1.0,0.8888888888888888,0.5,1.0,0.0,0.0,1.0
3791,0.22222222222222232,0.4928909952606635,0.358974358974359,0.405,0.10144927536231885,0.38294010889292196,0.5483333333333332,0.5272727272727272,0.4093959731543624,0.4669338677354709,0.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0
821,0.0,0.22938388625592415,0.38461538461538464,0.36166666666666664,0.36111111111111116,0.37749546279491836,0.7416666666666666,0.4125874125874126,0.14093959731543623,0.7795591182364728,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1227,0.3333333333333335,0.4635071090047393,0.33333333333333337,0.18666666666666668,0.13285024154589373,0.21960072595281308,0.3849999999999999,0.5055944055944056,0.35570469798657717,0.9498997995991983,0.0,0.0,0.5555555555555556,0.5,0.5,0.0,0.0,1.0
2992,0.22222222222222232,0.6331753554502368,0.055330634278002694,0.24666666666666665,0.2560386473429952,0.08166969147005446,0.7799999999999999,0.24125874125874122,0.912751677852349,0.002004008016032064,1.0,0.0,0.8888888888888888,0.5,0.0,0.0,1.0,0.0
3133,0.7777777777777777,0.6265402843601896,0.5222672064777328,0.2683333333333333,0.3635265700483092,0.029038112522686028,0.735,0.6531468531468531,0.42953020134228187,0.6873747494989979,1.0,0.0,0.6666666666666665,0.5,0.5,1.0,0.0,0.0
2744,0.11111111111111116,0.4464454976303317,0.31848852901484476,0.07333333333333333,0.4553140096618358,0.46460980036297644,0.28833333333333344,0.5251748251748252,0.6845637583892618,0.23847695390781562,0.0,0.0,0.8888888888888888,1.0,1.0,0.0,1.0,0.0
4458,0.44444444444444464,0.5080568720379147,0.4048582995951417,0.3766666666666666,0.36835748792270534,0.10707803992740471,0.2366666666666667,0.7538461538461537,0.36912751677852346,0.5931863727454909,1.0,1.0,0.8888888888888888,0.5,0.5,0.0,1.0,0.0
4270,0.7777777777777777,0.4777251184834123,0.30364372469635625,0.38999999999999996,0.7934782608695653,0.18874773139745918,0.7833333333333331,0.33916083916083906,0.87248322147651,0.004008016032064128,1.0,0.0,0.4444444444444445,1.0,0.5,1.0,0.0,0.0
3350,0.0,0.5545023696682464,0.10256410256410256,0.33166666666666667,0.26086956521739135,0.5862068965517242,0.4033333333333332,0.572027972027972,0.7718120805369127,0.3186372745490982,1.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0
1144,0.7777777777777777,0.6445497630331752,0.48582995951417,0.45499999999999996,0.3260869565217392,0.0,0.32833333333333325,0.5398601398601399,0.7382550335570469,0.6973947895791582,1.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0
398,0.7777777777777777,0.4284360189573459,0.358974358974359,0.695,0.24396135265700486,0.29764065335753176,0.46333333333333326,0.6559440559440559,0.46308724832214765,0.5290581162324649,0.0,0.0,0.5555555555555556,0.0,1.0,0.0,1.0,0.0
2907,0.0,0.3971563981042654,0.203778677462888,0.245,0.11352657004830918,0.09074410163339383,0.8583333333333333,0.7265734265734265,0.16778523489932887,0.2745490981963928,0.0,0.0,0.3333333333333333,0.5,0.5,0.0,0.0,1.0
4302,0.6666666666666665,0.04644549763033175,0.0,0.6066666666666667,0.26328502415458943,0.058076225045372055,0.8233333333333331,0.35034965034965027,0.36912751677852346,0.719438877755511,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
2760,0.44444444444444464,0.4815165876777251,0.25506072874493924,0.3966666666666666,0.5229468599033817,0.35390199637023595,0.6683333333333333,0.47972027972027975,0.4832214765100671,0.052104208416833664,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1399,0.11111111111111116,0.7829383886255924,0.11066126855600539,0.5633333333333332,0.26570048309178745,0.4882032667876588,0.20333333333333325,0.6566433566433566,0.44966442953020136,0.81563126252505,0.0,1.0,0.1111111111111111,0.0,0.5,0.0,1.0,0.0
1660,0.7777777777777777,0.4066350710900474,0.2388663967611336,0.5216666666666666,0.3103864734299517,0.3684210526315789,0.30166666666666664,0.3888111888111887,0.6912751677852349,0.19238476953907813,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
980,0.22222222222222232,0.14976303317535544,0.16059379217273953,0.3183333333333333,0.6545893719806763,0.45916515426497273,0.3766666666666666,0.5524475524475524,0.4966442953020134,0.2444889779559118,1.0,1.0,0.1111111111111111,0.0,0.5,0.0,1.0,0.0
1299,0.7777777777777777,0.3611374407582938,0.4790823211875843,0.405,0.26086956521739135,0.7422867513611615,0.8016666666666666,0.12167832167832168,0.12080536912751677,0.3887775551102204,0.0,0.0,0.5555555555555556,1.0,1.0,0.0,0.0,1.0
3556,0.3333333333333335,0.6511848341232227,0.25371120107962214,0.44,0.49396135265700486,0.18874773139745918,0.5133333333333333,0.2741258741258741,0.8859060402684563,0.48296593186372744,0.0,1.0,0.6666666666666665,0.0,1.0,0.0,0.0,1.0
83,0.3333333333333335,0.12701421800947868,0.4966261808367072,0.15333333333333332,0.2753623188405797,0.11796733212341198,0.4049999999999999,0.26433566433566436,0.3221476510067114,0.3066132264529058,0.0,0.0,0.1111111111111111,0.5,0.5,0.0,0.0,1.0
4508,0.6666666666666665,0.030331753554502367,0.19298245614035087,0.006666666666666666,0.3417874396135266,0.0,0.5066666666666667,0.30559440559440554,0.610738255033557,0.058116232464929855,1.0,1.0,0.5555555555555556,0.0,1.0,0.0,1.0,0.0
2459,0.11111111111111116,0.5194312796208531,0.4642375168690958,0.18333333333333335,0.3176328502415459,0.41560798548094374,0.7333333333333333,0.40909090909090906,0.28187919463087246,0.6432865731462926,1.0,0.0,0.3333333333333333,1.0,0.0,1.0,0.0,0.0
3740,0.7777777777777777,0.45971563981042646,0.09986504723346828,0.43,0.2958937198067633,0.3702359346642468,0.8249999999999998,0.7111888111888112,0.38926174496644295,0.2985971943887775,1.0,0.0,0.5555555555555556,0.5,1.0,0.0,0.0,1.0
3782,0.7777777777777777,0.43886255924170614,0.3144399460188934,0.36,0.283816425120773,0.3702359346642468,0.8683333333333335,0.18671328671328666,0.2550335570469799,0.9238476953907815,0.0,1.0,0.6666666666666665,0.5,0.0,1.0,0.0,0.0
2289,0.11111111111111116,0.38767772511848336,0.592442645074224,0.17833333333333334,0.0,0.4047186932849365,0.8116666666666664,0.25734265734265727,0.28187919463087246,0.280561122244489,0.0,1.0,0.1111111111111111,0.0,0.5,0.0,1.0,0.0
424,0.3333333333333335,0.2123222748815166,0.11336032388663966,0.24333333333333332,0.09178743961352658,0.0,0.31833333333333336,0.4545454545454545,0.6241610738255033,0.08617234468937875,0.0,0.0,0.4444444444444445,0.0,0.0,0.0,1.0,0.0
4340,0.22222222222222232,0.3772511848341232,0.2982456140350877,0.3516666666666666,0.20531400966183577,0.0,0.5299999999999999,0.28811188811188804,0.2751677852348993,0.4949899799599198,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1905,0.3333333333333335,0.41990521327014213,0.10931174089068826,0.25166666666666665,0.44927536231884063,0.038112522686025406,0.7016666666666668,0.6881118881118881,0.8926174496644295,0.3927855711422845,1.0,0.0,0.4444444444444445,0.0,1.0,1.0,0.0,0.0
4539,0.3333333333333335,0.14691943127962084,0.19433198380566802,0.33999999999999997,0.4758454106280193,0.3920145190562614,0.4816666666666666,0.5286713286713287,0.12751677852348994,0.8517034068136272,1.0,1.0,0.5555555555555556,0.0,1.0,1.0,0.0,0.0
3353,0.3333333333333335,0.26255924170616113,0.2010796221322537,0.6233333333333333,0.39734299516908217,0.23774954627949185,0.7666666666666665,0.5335664335664336,0.21476510067114093,0.7174348697394789,0.0,0.0,0.5555555555555556,1.0,0.0,1.0,0.0,0.0
3103,0.44444444444444464,0.3734597156398104,0.7624831309041835,0.42,0.5169082125603865,0.23774954627949185,0.5399999999999999,0.5076923076923077,0.4563758389261745,0.6072144288577154,0.0,0.0,0.6666666666666665,0.0,1.0,0.0,1.0,0.0
1566,0.22222222222222232,0.48341232227488146,0.10256410256410256,0.0,0.3780193236714976,0.18330308529945555,0.2566666666666667,0.5846153846153845,0.12751677852348994,0.6953907815631262,1.0,1.0,0.7777777777777777,1.0,1.0,0.0,1.0,0.0
3356,0.8888888888888888,0.08436018957345971,0.2564102564102564,0.31999999999999995,0.3949275362318841,0.2413793103448276,0.5216666666666666,0.35034965034965027,0.8389261744966443,0.6312625250501002,1.0,1.0,0.4444444444444445,0.0,0.0,0.0,0.0,1.0
840,0.0,0.000947867298578199,0.032388663967611336,0.13166666666666665,0.3091787439613527,0.18330308529945555,0.6266666666666666,0.4818181818181818,0.44966442953020136,0.19839679358717432,1.0,0.0,0.6666666666666665,0.5,1.0,1.0,0.0,0.0
501,0.5555555555555554,0.5469194312796207,0.5141700404858299,0.265,0.2524154589371981,0.42105263157894735,0.695,0.35874125874125873,0.7315436241610738,0.01002004008016032,0.0,1.0,0.2222222222222222,0.0,0.0,1.0,0.0,0.0
142,1.0,0.4492890995260663,0.28879892037786775,0.1383333333333333,0.283816425120773,0.27041742286751363,0.535,0.3965034965034965,0.7449664429530202,0.13226452905811623,0.0,0.0,0.4444444444444445,0.5,0.5,0.0,0.0,1.0
1378,0.3333333333333335,0.4492890995260663,0.30229419703103916,0.44499999999999995,0.2705314009661836,0.5553539019963702,0.20333333333333325,0.627972027972028,0.8859060402684563,0.14629258517034066,0.0,1.0,0.7777777777777777,1.0,0.0,0.0,0.0,1.0
3698,0.22222222222222232,0.5563981042654028,0.3414304993252361,0.36,0.22946859903381644,0.43375680580762255,0.6333333333333332,0.12447552447552446,0.9865771812080537,0.691382765531062,1.0,1.0,0.8888888888888888,1.0,0.0,0.0,1.0,0.0
2145,0.22222222222222232,0.390521327014218,0.5195681511470985,0.11166666666666666,0.0,0.4228675136116153,0.42166666666666675,0.7328671328671328,0.8993288590604027,0.4168336673346693,1.0,1.0,0.4444444444444445,1.0,0.5,1.0,0.0,0.0
1139,0.7777777777777777,0.4748815165876777,0.1039136302294197,0.2716666666666666,0.5012077294685992,0.3430127041742287,0.33499999999999985,0.4055944055944055,0.5436241610738255,0.6993987975951903,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
2928,0.6666666666666665,0.3791469194312796,0.4156545209176788,0.42666666666666664,0.22946859903381644,0.0,0.43833333333333335,0.49720279720279714,0.4966442953020134,0.3687374749498998,1.0,0.0,1.0,1.0,0.5,0.0,0.0,1.0
1788,0.5555555555555554,0.4843601895734597,0.3414304993252361,0.16166666666666665,0.5301932367149759,0.12885662431941924,0.5033333333333333,0.2475524475524475,0.5973154362416108,0.11623246492985971,0.0,1.0,0.1111111111111111,0.5,1.0,1.0,0.0,0.0
3485,0.8888888888888888,0.47582938388625584,0.11201079622132253,0.39166666666666666,0.6123188405797102,0.5226860254083484,0.3616666666666667,0.45104895104895104,0.7785234899328859,0.18637274549098196,0.0,1.0,0.3333333333333333,1.0,0.5,0.0,0.0,1.0
551,0.5555555555555554,0.33554502369668243,0.19433198380566802,0.46333333333333326,0.5144927536231885,0.0,0.61,0.3321678321678321,0.22147651006711408,0.5070140280561122,0.0,0.0,0.5555555555555556,1.0,1.0,0.0,1.0,0.0
4907,0.44444444444444464,0.1800947867298578,0.611336032388664,0.38999999999999996,0.24033816425120774,0.5408348457350273,0.7300000000000001,0.7272727272727272,0.6577181208053691,0.6973947895791582,1.0,0.0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0
2020,1.0,0.4663507109004739,0.3468286099865047,0.15666666666666665,0.37318840579710144,0.4809437386569873,0.3949999999999999,0.42587412587412576,0.8859060402684563,0.5531062124248497,0.0,1.0,0.3333333333333333,0.5,0.0,0.0,0.0,1.0
949,0.44444444444444464,0.6758293838862559,0.4008097165991903,0.32499999999999996,0.19565217391304351,0.3484573502722323,0.7083333333333334,0.2895104895104894,0.4093959731543624,0.38476953907815625,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
2601,0.22222222222222232,0.5440758293838862,0.45883940620782726,0.205,0.5434782608695653,0.47005444646098005,0.3450000000000001,0.5566433566433566,0.2953020134228188,0.004008016032064128,0.0,1.0,0.8888888888888888,1.0,0.0,0.0,0.0,1.0
533,1.0,0.4796208530805687,0.3873144399460189,0.3483333333333333,0.2391304347826087,0.132486388384755,0.6883333333333334,0.5496503496503495,0.436241610738255,0.156312625250501,1.0,1.0,0.6666666666666665,0.5,0.0,1.0,0.0,0.0
1830,0.5555555555555554,0.7497630331753554,0.3049932523616734,0.33166666666666667,0.39371980676328505,0.1016333938294011,0.43000000000000005,0.1881118881118881,0.7718120805369127,0.8096192384769538,0.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0
2918,0.7777777777777777,0.3677725118483412,0.3130904183535762,0.2833333333333333,0.496376811594203,0.573502722323049,0.6166666666666666,0.5265734265734265,0.1476510067114094,0.6973947895791582,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
4419,0.8888888888888888,0.4701421800947867,0.27530364372469635,0.49833333333333335,0.19806763285024154,0.27404718693284935,0.4149999999999999,0.5629370629370629,0.4161073825503356,0.1903807615230461,1.0,0.0,0.5555555555555556,0.0,0.5,0.0,1.0,0.0
3872,0.5555555555555554,0.3791469194312796,0.26180836707152494,0.22833333333333333,0.2777777777777778,0.0,0.19166666666666676,0.5,0.7516778523489933,0.5751503006012023,1.0,0.0,0.7777777777777777,0.5,0.0,1.0,0.0,0.0
1603,0.6666666666666665,0.3052132701421801,0.4197031039136302,0.1433333333333333,0.535024154589372,0.49909255898366606,0.5399999999999999,0.018181818181818174,0.8791946308724832,0.15230460921843686,1.0,0.0,0.1111111111111111,0.0,1.0,1.0,0.0,0.0
640,0.3333333333333335,0.4606635071090047,0.5654520917678812,0.28833333333333333,0.09661835748792272,0.19963702359346644,0.6216666666666667,0.27552447552447557,0.825503355704698,0.8076152304609218,0.0,1.0,0.4444444444444445,0.5,0.0,0.0,0.0,1.0
4833,0.3333333333333335,0.4957345971563981,0.2658569500674764,0.0,0.39855072463768115,0.0,0.5016666666666666,0.4132867132867133,0.33557046979865773,0.6452905811623246,1.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0
968,0.22222222222222232,0.3052132701421801,0.4318488529014845,0.5166666666666666,0.2898550724637681,0.0054446460980036296,0.44166666666666676,0.5314685314685315,0.47651006711409394,0.008016032064128256,0.0,1.0,0.8888888888888888,0.0,0.5,1.0,0.0,0.0
4238,0.0,0.13554502369668245,0.7139001349527665,0.2783333333333333,0.27898550724637683,0.15970961887477314,0.43333333333333324,0.7923076923076923,0.35570469798657717,0.783567134268537,0.0,1.0,0.6666666666666665,0.5,1.0,0.0,1.0,0.0
2698,0.11111111111111116,0.44075829383886256,0.358974358974359,0.42499999999999993,0.4347826086956522,0.059891107078039935,0.5816666666666667,0.4251748251748251,0.4966442953020134,0.12024048096192384,1.0,0.0,0.4444444444444445,0.0,0.0,0.0,1.0,0.0
